,Locus,Contig,Gene,Product,R0C200_W,R0C200_Count,R0C200_SD,R0C200_SE,R7C0_W,R7C0_Count,R7C0_SD,R7C0_SE,Untreated_W,Untreated_Count,Untreated_SD,Untreated_SE,R7C100_W,R7C100_Count,R7C100_SD,R7C100_SE,R0C100_W,R0C100_Count,R0C100_SD,R0C100_SE,p_R0C100,d_R0C100,q_R0C100,log10q_R0C100,p_R0C200,d_R0C200,q_R0C200,log10q_R0C200,p_R7C0,d_R7C0,q_R7C0,log10q_R7C0,p_R7C100,d_R7C100,q_R7C100,log10q_R7C100,p_R7C100vsR7C0,d_R7C100vsR7C0,q_R7C100vsR7C0,log10q_R7C100vsR7C0
658,NDEONHPJ_00768,1 (genome),,hypothetical protein,0.9746125442200172,120,0.2363969601385732,0.021579991265591018,0.933994893585988,120,0.24322011020542114,0.0222028567997336,0.979332234679359,125,0.19643977348267985,0.017570107479677306,0.8952346732269095,119,0.25940082381787943,0.023779234532172996,0.9643020574742984,121,0.2147049888892157,0.01951863535356506,0.5670719147828425,-0.015030177205060613,1.0,-0.0,0.8649639099705598,-0.004719690459341841,1.0,-0.0,0.10909844290252743,-0.045337341093371064,1.0,-0.0,0.004557675470281159,-0.08409756145244951,0.0984600784197113,1.0067398226640722,0.23456239912425403,-0.038760220359078446,0.0984600784197113,1.0067398226640722
659,NDEONHPJ_00769,1 (genome),sdsA,All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific),0.8853719927891021,6,0.49116673690498097,0.2005179806741725,1.1870550760778311,7,0.2972017721718708,0.11233171119634956,1.1493751422598282,7,0.233851847939396,0.08838769046864774,0.9707817588474816,6,0.08408961084455538,0.034329439873061245,1.020079797891995,6,0.21124909317344653,0.08624208115010087,0.3214853036006746,-0.12929534436783308,1.0,-0.0,0.23009787012343014,-0.2640031494707261,0.6341906704866411,0.1977801511231416,0.796550070405104,0.03767993381800294,1.0,-0.0,0.10510734907500431,-0.17859338341234654,0.7082443063834565,0.14981690811170592,0.11438825836465315,-0.21627331723034948,0.7082443063834565,0.14981690811170592
660,NDEONHPJ_00771,1 (genome),rpmA,50S ribosomal protein L27,0.5131798795435829,3,0.4799248466766428,0.27708473941954964,0.4928061308484485,3,0.4411620316655343,0.2547050177383384,0.4208092987388552,3,0.18791132733550092,0.10849065542093136,0.5343882918497546,3,0.3505682020466664,0.20240064582096595,0.7205105959512897,3,0.4095971260885395,0.23648101100651545,0.31352436296728253,0.29970129721243455,1.0,-0.0,0.7717440082941185,0.09237058080472771,0.9703259598667833,0.013082349453990163,0.8076559686040198,0.07199683210959329,1.0,-0.0,0.6468237819007181,0.11357899311089936,1.0,-0.0,0.9044638484597537,0.04158216100130607,1.0,-0.0
661,NDEONHPJ_00772,1 (genome),lolA_1,Outer-membrane lipoprotein carrier protein,1.161796645047475,1,0.4799248466766428,0.27708473941954964,0.8961899162334227,1,0.4411620316655343,0.2547050177383384,1.1135228753278417,1,0.18791132733550092,0.10849065542093136,1.1058845035536506,1,0.3505682020466664,0.20240064582096595,1.1338641834268883,1,0.4095971260885395,0.23648101100651545,1.0,0.020341308099046662,1.0,-0.0,1.0,0.048273769719633375,1.0,-0.0,1.0,-0.21733295909441896,1.0,-0.0,1.0,-0.007638371774191022,1.0,-0.0,1.0,0.20969458732022794,1.0,-0.0
662,NDEONHPJ_00773,1 (genome),,hypothetical protein,1.0161566312530037,41,0.3016740882255429,0.04711357722249828,0.956846573299138,41,0.2641570970077737,0.041254407569277465,1.0388107247306355,40,0.13892895505205954,0.021966596545583243,1.0081645914247166,39,0.23639150328700595,0.03785293499655745,1.0065194102771031,41,0.2271550259097967,0.035475654928236726,0.4438935537365908,-0.032291314453532394,1.0,-0.0,0.6667213922709541,-0.02265409347763181,0.92659350702391,0.03311074738083133,0.08552231940961877,-0.08196415143149749,1.0,-0.0,0.4831691152671339,-0.03064613330591892,0.9895651911648059,0.00455558980468872,0.36352853982881306,0.05131801812557857,0.9895651911648059,0.00455558980468872
663,NDEONHPJ_00775,1 (genome),cysG,Siroheme synthase,0.8413850508955646,74,0.39235706056052094,0.04561058183462627,0.9135895716291138,75,0.27784605348950364,0.03208289875508801,0.9286720966459444,74,0.2422986079032408,0.02816664103966625,0.7624759282153912,69,0.2341349880330089,0.028186540271580136,0.9543628991818109,73,0.272809179579179,0.031929899343582306,0.5468726623306994,0.02569080253586653,1.0,-0.0,0.10562062831536541,-0.08728704575037982,0.4986287252602131,0.30222270605154866,0.7246270426763783,-0.015082525016830606,1.0,-0.0,5.382190201309162e-05,-0.16619616843055318,0.0018440794495077765,2.7342203719269023,0.0005938060744940234,-0.15111364341372258,0.0018440794495077765,2.7342203719269023
664,NDEONHPJ_00776,1 (genome),trmL,tRNA (cytidine(34)-2'-O)-methyltransferase,0.9406369549497678,18,0.33460262243026345,0.07886659444108042,0.932594282992716,18,0.3181347965435225,0.0749850906557758,0.983667691260402,20,0.3932328036168979,0.08792952798702089,0.9389665360604018,19,0.35460022207367303,0.08135087017769586,0.9962404951889924,19,0.2780850637260692,0.0637970889731581,0.9092851195429035,0.012572803928590393,1.0,-0.0,0.7200856170527055,-0.04303073631063414,0.9513154178837843,0.021675464624435762,0.664723299772352,-0.05107340826768603,1.0,-0.0,0.7119023904874142,-0.044701155200000176,1.0,-0.0,0.9545349733783477,0.006372253067685851,1.0,-0.0
665,NDEONHPJ_00777,1 (genome),yybR_2,putative HTH-type transcriptional regulator YybR,0.9365906936597104,12,0.31229935830947125,0.09015305929386032,0.9697602745363796,14,0.31189747003151225,0.08335810518996513,1.0207520080367314,12,0.09449588262300884,0.02727861163485272,0.9539380406214328,12,0.3318342073311283,0.0957922844644765,0.9987336766551488,13,0.1405181832569248,0.03897273191291445,0.652931013928129,-0.0220183313815826,1.0,-0.0,0.38124420996301633,-0.08416131437702101,0.7541409832554061,0.12254745714569758,0.591503977252166,-0.0509917335003518,1.0,-0.0,0.5093180076771404,-0.06681396741529855,0.9895651911648059,0.00455558980468872,0.9013920089470663,-0.01582223391494675,0.9895651911648059,0.00455558980468872
666,NDEONHPJ_00778,1 (genome),fldP_1,Flavodoxin FldP,1.0357152518686823,27,0.19819214207902894,0.03814209552686531,1.0082178778932074,27,0.21743424448891385,0.0418452398622391,0.9500417848505812,27,0.2142461751751866,0.04123169563674723,0.9686253708949024,26,0.10587315646650476,0.02076343426109115,1.0390805281335498,27,0.2627997214845282,0.05057582998068368,0.17828214630638825,0.08903874328296857,1.0,-0.0,0.13324373778341989,0.08567346701810108,0.5447899231949438,0.26377093402718094,0.32661284855365413,0.058176093042626165,1.0,-0.0,0.6923834936048014,0.0185835860443212,1.0,-0.0,0.406181735229867,-0.039592506998304966,1.0,-0.0
667,NDEONHPJ_00779,1 (genome),plaP,Low-affinity putrescine importer PlaP,0.9486182554780596,121,0.29967120359807603,0.027242836690734185,1.0440086177260692,126,0.21382223386781124,0.01904879859066669,1.0163528806604278,119,0.16352434250565814,0.014990251900246332,1.0603182858732951,122,0.1709830255723571,0.015480075780800372,1.015187388495214,119,0.1934566395370139,0.01773414107037091,0.9600121227788004,-0.0011654921652137773,1.0,-0.0,0.031112353868794386,-0.06773462518236828,0.3590472907624846,0.44484834594932277,0.25858886705274514,0.027655737065641395,1.0,-0.0,0.04253458339990986,0.04396540521286729,0.46099819889164506,0.3363007713846423,0.5085268847262436,0.016309668147225898,0.46099819889164506,0.3363007713846423
668,NDEONHPJ_00780,1 (genome),dhaT_1,"1,3-propanediol dehydrogenase",0.9257471533524556,62,0.3563677481213384,0.045258749270181885,0.9851472383335532,60,0.1844580488691484,0.02381343171147085,0.99542085920832,56,0.2311314466012087,0.03088623873182712,0.9986153449946176,58,0.21045829665100507,0.027634528198976768,0.9650868934140301,59,0.15587424744920902,0.020293098525367988,0.4088846721015892,-0.03033396579428993,1.0,-0.0,0.2155479214623614,-0.06967370585586441,0.6229914662244274,0.20551790229271572,0.7911319849240567,-0.010273620874766798,1.0,-0.0,0.9385969030899793,0.0031944857862975518,1.0,-0.0,0.7120378307419052,0.01346810666106435,1.0,-0.0
669,NDEONHPJ_00781,1 (genome),,hypothetical protein,0.9154615403933088,14,0.2798951385567124,0.07480512233591705,0.9790807449872272,15,0.2685616254428053,0.06934231351802526,0.9498231955212642,16,0.2809033547813204,0.0702258386953301,0.9614410853274248,14,0.3022046091547363,0.08076757915435362,0.906681389911167,14,0.27138341295746776,0.07253026798144516,0.6731394156746573,-0.04314180561009717,1.0,-0.0,0.7402604062032753,-0.034361655127955304,0.9588805157057271,0.01823550607499381,0.7693314039591699,0.02925754946596304,1.0,-0.0,0.9139028952996573,0.01161788980616063,1.0,-0.0,0.8690781544186844,-0.01763965965980241,1.0,-0.0
670,NDEONHPJ_00782,1 (genome),lipB,Octanoyltransferase,0.929727072115724,2,0.060952336467928386,0.04309981044563626,1.0803319296987437,2,0.1111403340202275,0.0785880838490408,0.959145172891288,2,0.007460418453492099,0.00527531247895352,0.9572106451263062,2,0.045302408676670285,0.03203364037935785,0.9066704277798624,2,0.12093001487967248,0.0855104335704065,0.6025703888927078,-0.05247474511142558,1.0,-0.0,0.5679537101777794,-0.02941810077556395,0.8766348614452406,0.057181262598037595,0.26376221028153035,0.12118675680745572,1.0,-0.0,0.9579023371155526,-0.0019345277649818193,1.0,-0.0,0.2839284126834931,-0.12312128457243754,1.0,-0.0
671,NDEONHPJ_00785,1 (genome),,hypothetical protein,1.0100525765446111,12,0.10362234771415887,0.02991319517341532,1.0253296828124696,12,0.12534106890915886,0.03618284993760915,1.0277787669884209,12,0.07379520498263438,0.021302840730813788,1.1515805464039193,12,0.1723187712571214,0.049744144485862285,1.0210478904886455,11,0.12513261230661651,0.037728902187095965,0.8753322938781838,-0.006730876499775329,1.0,-0.0,0.6340811204511088,-0.017726190443809742,0.9099564012386593,0.04097941554162094,0.9540140054547837,-0.002449084175951244,1.0,-0.0,0.0321252673394883,0.12380177941549841,0.39502325680982997,0.4033773347359584,0.05220834532022807,0.12625086359144966,0.39502325680982997,0.4033773347359584
672,NDEONHPJ_00786,1 (genome),,hypothetical protein,0.9924761835870654,22,0.13989270861370146,0.029825225689367824,1.0205417146138165,21,0.20220390454500234,0.044124509447290405,1.0044507066288122,20,0.10006388739240883,0.022374965430231028,1.045707638306119,22,0.15563382209521584,0.03318124235986165,0.9943205484513404,21,0.13595327210993785,0.029667436210510423,0.7881281264850049,-0.01013015817747176,1.0,-0.0,0.7535419696882378,-0.011974523041746843,0.9632112103469556,0.01627847151451964,0.7504134556144272,0.01609100798500429,1.0,-0.0,0.31845726694415366,0.04125693167730682,0.93154038216936,0.03079831374338535,0.6489265461920914,0.025165923692302528,0.93154038216936,0.03079831374338535
673,NDEONHPJ_00787,1 (genome),,hypothetical protein,0.9565642528394754,46,0.2934349158871748,0.04326461800255275,1.054092312308056,45,0.2144364693632903,0.031966301490091206,0.9987495336571736,44,0.16632818414002554,0.025074917220618484,1.0400019889723704,45,0.2079993125235072,0.031006706805052364,1.02202658855283,45,0.157440616874369,0.023469861450039303,0.49946820029671923,0.023277054895656346,1.0,-0.0,0.4065807356643284,-0.04218528081769812,0.7709566232243706,0.11297005622173244,0.1778633217521877,0.05534277865088233,1.0,-0.0,0.3049731715442615,0.041252455315196834,0.9222798775190635,0.03513726677994978,0.7524511786335958,-0.014090323335685495,0.9222798775190635,0.03513726677994978
674,NDEONHPJ_00788,1 (genome),glpE_1,Thiosulfate sulfurtransferase GlpE,0.9124584263650708,35,0.2671149984791302,0.04515067549328762,0.9477378633772044,37,0.36433726316839504,0.0598966771024896,1.017030679609155,37,0.24068490403901185,0.039568354483700635,0.9179979744332264,34,0.3702689545741001,0.06350060183165404,0.9874711343884884,37,0.31674862307831136,0.05207315286444071,0.6526456140329605,-0.029559545220666616,1.0,-0.0,0.08503235891223795,-0.10457225324408426,0.45950590608559816,0.33770890220191596,0.3376427371330223,-0.0692928162319506,1.0,-0.0,0.18243221997963185,-0.09903270517592866,0.8312555432277675,0.08026544558633734,0.7341927971641781,-0.029739888943978054,0.8312555432277675,0.08026544558633734
675,NDEONHPJ_00789,1 (genome),,hypothetical protein,0.951464545977044,47,0.3991059608332526,0.05821558758370144,0.7940642146562471,45,0.2950291931851641,0.043980355420596313,0.9896596580259932,44,0.2159928134930632,0.032562141807713815,0.5697286986776294,42,0.29880933421494565,0.04610728126930845,0.9625499328699726,44,0.14670219108644533,0.022116187443489067,0.49285528778677723,-0.027109725156020614,1.0,-0.0,0.5753482330217841,-0.03819511204894921,0.8801102621447966,0.05546291507565407,0.0005996541756887684,-0.1955954433697461,0.04281648929357417,1.3683889452371465,6.168267409875824e-11,-0.4199309593483638,4.268259628004367e-09,8.369749171351536,0.0006910543450715245,-0.22433551597861767,4.268259628004367e-09,8.369749171351536
676,NDEONHPJ_00790,1 (genome),gltA,Citrate synthase,0.3854423142013445,24,0.4784092499425423,0.09765487921557092,0.7408935094258671,29,0.39388908157031216,0.07314336620644749,0.4859286037892148,26,0.4007294522337708,0.07858951140812867,0.8194006921202416,30,0.4393851614036172,0.0802203881112698,0.4253006435701402,25,0.35306195533894114,0.07061239106778823,0.5696685106861996,-0.06062796021907463,1.0,-0.0,0.4234174777682408,-0.10048628958787031,0.7794589708302571,0.10820674027113665,0.021090121762131528,0.25496490563665225,0.5831049958974999,0.23425323763671302,0.0046947572429326045,0.33347208833102676,0.10041232150406855,0.9982129920426505,0.4733606042819668,0.07850718269437451,0.10041232150406855,0.9982129920426505
677,NDEONHPJ_00794,1 (genome),sdhB,Succinate dehydrogenase iron-sulfur subunit,0.5171498456105497,2,0.324478647114634,0.22944105172499446,0.3921496633032183,2,0.5545833723234541,0.3921496633032183,0.8337145965308381,2,0.04304467458467917,0.030437181292794883,0.43034936891132936,2,0.6086059140731044,0.43034936891132936,0.4367180280375502,2,0.6176125581835371,0.4367180280375502,0.4602079311333418,-0.3969965684932879,1.0,-0.0,0.30480291856368813,-0.31656475092028846,0.6889103273176439,0.16183730477688713,0.37825954707126974,-0.4415649332276198,1.0,-0.0,0.4485085133261022,-0.40336522761950877,0.9805137053809643,0.008546331491632161,0.9536563896605502,0.038199705608111034,0.9805137053809643,0.008546331491632161
678,NDEONHPJ_00798,1 (genome),sucC,Succinate--CoA ligase [ADP-forming] subunit beta,0.7638579066774682,45,0.4022717676807087,0.05996713453087117,0.7946959629338981,44,0.31519450811076866,0.047517359972002335,0.7831511768299937,43,0.3813322039737388,0.05815261592777635,1.0233729766146369,50,0.3579501258659077,0.0506217922652723,0.7206971827571728,42,0.3377266801647264,0.05211235812099326,0.42676677883803615,-0.06245399407282093,1.0,-0.0,0.8181096961946442,-0.019293270152525466,0.9912231995423554,0.0038285418667395946,0.877921644158968,0.011544786103904414,1.0,-0.0,0.002344247006972672,0.2402217997846432,0.05745114513858964,1.2407013103627456,0.0015290384084578406,0.22867701368073878,0.05745114513858964,1.2407013103627456
679,NDEONHPJ_00799,1 (genome),sucD,Succinate--CoA ligase [ADP-forming] subunit alpha,0.6123684021237077,28,0.3507478338530069,0.06628511009068988,0.7480345640230738,32,0.328298583134677,0.05803553859711641,0.7154040226960297,31,0.3436650374365589,0.06172406284483607,1.082017249453952,36,0.1860704201076661,0.031011736684611026,0.6409427903004875,30,0.2961091228591461,0.05406188202434098,0.369013157542439,-0.07446123239554214,1.0,-0.0,0.2595537913402455,-0.10303562057232196,0.6481679188039688,0.188312468260927,0.7012610983419222,0.03263054132704413,1.0,-0.0,6.061540858557148e-07,0.3666132267579223,3.1002146038972614e-05,4.508608242274598,1.8499728321939659e-06,0.33398268543087817,3.1002146038972614e-05,4.508608242274598
680,NDEONHPJ_00800,1 (genome),trpS2,Tryptophan--tRNA ligase 2,0.9716718391248406,3,0.1256907080739442,0.07256756414112635,0.9168838861247128,3,0.2253693065053956,0.13011702977796946,1.0153682260201178,3,0.12605455656614134,0.07277763216604062,0.7676015738205298,3,0.39501235111136745,0.228060487247375,0.9569813982235486,3,0.12362790205411897,0.07137660253029429,0.5974572736868781,-0.05838682779656923,1.0,-0.0,0.6925901151485135,-0.04369638689527722,0.940077531434169,0.026836327160413908,0.5449846803223466,-0.09848433989540495,1.0,-0.0,0.3591419741622074,-0.24776665219958793,0.9584499563401594,0.018430558062605996,0.6000630644119057,-0.14928231230418298,0.9584499563401594,0.018430558062605996
681,NDEONHPJ_00801,1 (genome),yedI,Inner membrane protein YedI,0.9665205911360459,48,0.27262628635331826,0.03935021495356408,1.02603018943423,48,0.13929538663923344,0.02010555724325861,1.0100130867024515,48,0.2127092570243781,0.0307019367005375,1.0289746201031509,48,0.1106811172695036,0.015975443212439114,1.0147308819827774,47,0.11486529821717605,0.01675482574785151,0.8936123371221589,0.004717795280325898,1.0,-0.0,0.3857497434809085,-0.043492495566405553,0.7555027780790832,0.12176393436638816,0.663517585414988,0.016017102731778587,1.0,-0.0,0.5850802687752342,0.018961533400699393,1.0,-0.0,0.9089593824508704,0.0029444306689208055,1.0,-0.0
682,NDEONHPJ_00802,1 (genome),,hypothetical protein,0.8828162629603644,38,0.3480581206064464,0.05646248296088008,0.9630387584421494,40,0.3120419304242301,0.04933816128081793,0.9891490508684292,37,0.2119024720787208,0.03483655181724345,0.9695604862225858,39,0.24970407151407464,0.03998465196916222,0.9608872196431004,38,0.24376875782776766,0.03954451432210116,0.5940945005271032,-0.02826183122532877,1.0,-0.0,0.11552147002182259,-0.10633278790806477,0.5180013823151114,0.285669081314566,0.6712839203773362,-0.026110292426279824,1.0,-0.0,0.7140903976167656,-0.019588564645843354,1.0,-0.0,0.9187004874062542,0.00652172778043647,1.0,-0.0
683,NDEONHPJ_00803,1 (genome),nhaP,Na(+)/H(+) antiporter NhaP,0.9912981855357492,95,0.29654313336529103,0.030424683529228936,1.0172040020879811,95,0.2328838500724333,0.023893378872456125,1.040058031161939,97,0.2012736010020653,0.02043623789200812,0.9917067593111872,91,0.1944549333167476,0.020384415802171832,1.0061329580884628,96,0.20436606153637013,0.020858023812763936,0.24673768492192238,-0.03392507307347614,1.0,-0.0,0.18329947443372693,-0.048759845626189735,0.5952911248216538,0.2252705922839839,0.4675154693764815,-0.022854029073957838,1.0,-0.0,0.0959577908070398,-0.04835127185075172,0.6843083891772187,0.16474813580225542,0.41973215780689355,-0.025497242776793883,0.6843083891772187,0.16474813580225542
